categoria,subcategoria,nome,preço,info,openBox,imagem,site,url,data
hardware,placa-de-video-vga,"Placa De Vídeo Afox GT 1030, 2GB, DDR5",770.09,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/459552/Placa-De-V-deo-Afox-GT-1030-2GB-DDR5_1683220103_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/459552/placa-de-video-afox-gt-1030-2gb-ddr5,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa De Video Asus, 6GB, Geforce, Rtx 2060, Oc Evo, GDDR6 Dual",5713.55,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/579972/Placa-De-Video-Asus-6GB-Geforce-Rtx-2060-Oc-Evo-GDDR6-Dual_1714996305_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/579972/placa-de-video-asus-6gb-geforce-rtx-2060-oc-evo-gddr6-dual,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa De Video Power Color Radeon Rx 550, 4GB, DDR5, Axrx 550 - 4gbd5-dnhv5",1599.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/529106/Placa-De-Video-Power-Color-Radeon-Rx-550-4GB-DDR5-Axrx-550-4gbd5-dnhv5_1708457299_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/529106/placa-de-video-power-color-radeon-rx-550-4gb-ddr5-axrx-550-4gbd5-dnhv5,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa de Vídeo Knup NVIDIA GeForce Revenger GTX 750TI Gamer, 2GB DDR5, DVI, VGA, HDMI - GTX750TI/2G",840.33,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/404346/Placa-de-V-deo-Knup-NVIDIA-GeForce-Revenger-GTX-750TI-Gamer-2GB-DDR5-DVI-VGA-HDMI-GTX750TI-2G_1698770896_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/404346/placa-de-video-knup-nvidia-geforce-revenger-gtx-750ti-gamer-2gb-ddr5-dvi-vga-hdmi-gtx750ti-2g,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa De Vídeo Palit Gamingpro, Nvidia RTX 4070 Ti, 12GB GDDR6x, 192bits",4899.9,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/429932/Placa-De-V-deo-Palit-Gamingpro-Nvidia-RTX-4070-Ti-12GB-GDDR6x-192bits_1702906721_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/429932/placa-de-video-palit-gamingpro-nvidia-rtx-4070-ti-12gb-gddr6x-192bits,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa De Vídeo Colorful Nvidia Geforce GTX 1660 Super Nb Duo 6g-v, 6GB",1407.12,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/506705/Placa-De-V-deo-Colorful-Nvidia-Geforce-GTX-1660-Super-Nb-Duo-6g-v-6GB_1717534558_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/506705/placa-de-video-colorful-nvidia-geforce-gtx-1660-super-nb-duo-6g-v-6gb,10-06-2024 11:07:55
hardware,placa-de-video-vga,"Placa De Vídeo RTX4060 Zotac Gaming Solo, 8GB, GDDR6, 128 Bits - Zt-D40600g-10l",2968.35,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/483670/Placa-De-V-deo-RTX4060-Zotac-Gaming-Solo-8GB-GDDR6-128-Bits-Zt-D40600g-10l_1715800965_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/483670/placa-de-video-rtx4060-zotac-gaming-solo-8gb-gddr6-128-bits-zt-d40600g-10l,10-06-2024 11:07:55
hardware,placa-de-video-vga,Placa De Vídeo Rtx 4080 16gb Sup Amp Extreme Airo G6x 256b Zotac - Zt-d40820b-10p,12241.35,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573324/Placa-De-V-deo-Rtx-4080-16gb-Sup-Amp-Extreme-Airo-G6x-256b-Zotac-Zt-d40820b-10p_1713895966_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573324/placa-de-video-rtx-4080-16gb-sup-amp-extreme-airo-g6x-256b-zotac-zt-d40820b-10p,10-06-2024 11:07:55
hardware,placa-de-video-vga,Placa De Video Asrock Radeon Rx 7800xt Steellegend 16gb Oc Gddr6 256 Bits - 90-ga4rzz-00uanf,6229.43,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587247/Placa-De-Video-Asrock-Radeon-Rx-7800xt-Steellegend-16gb-Oc-Gddr6-256-Bits-90-ga4rzz-00uanf_1716811761_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587247/placa-de-video-asrock-radeon-rx-7800xt-steellegend-16gb-oc-gddr6-256-bits-90-ga4rzz-00uanf,10-06-2024 11:07:56
hardware,placa-de-video-vga,Placa De Video Asrock Radeon Rx 7800xt Phantom Gaming 16gb Oc Gddr6 256 Bits - 90-ga4mzz-00uan,6396.28,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587248/Placa-De-Video-Asrock-Radeon-Rx-7800xt-Phantom-Gaming-16gb-Oc-Gddr6-256-Bits-90-ga4mzz-00uan_1716810198_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587248/placa-de-video-asrock-radeon-rx-7800xt-phantom-gaming-16gb-oc-gddr6-256-bits-90-ga4mzz-00uan,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa de Vídeo PNY NVIDIA Quadro P6000, 24GB GDDR5 - HPM1-913197-002",5813.92,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/428668/Placa-de-V-deo-PNY-NVIDIA-Quadro-P6000-24GB-GDDR5-HPM1-913197-002_1676462893_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/428668/placa-de-video-pny-nvidia-quadro-p6000-24gb-gddr5-hpm1-913197-002,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4000 Pny Quadro, 20GB, GDDR6, 160bits - Vcnrtx4000adalp-pb",7999.9,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/502446/Placa-de-V-deo-RTX-4000-Pny-Quadro-20GB-GDDR6-160bits-Vcnrtx4000adalp-pb_1709143697_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/502446/placa-de-video-rtx-4000-pny-quadro-20gb-gddr6-160bits-vcnrtx4000adalp-pb,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Zotac Geforce Rtx 4070 Super Twin Edge, 12GB, GDDR6x, 192bits - Zt-d40720e-10m",5299.21,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/524556/Placa-De-V-deo-Zotac-Geforce-Rtx-4070-Super-Twin-Edge-12GB-GDDR6x-192bits-Zt-d40720e-10m_1717018782_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/524556/placa-de-video-zotac-geforce-rtx-4070-super-twin-edge-12gb-gddr6x-192bits-zt-d40720e-10m,10-06-2024 11:07:56
hardware,placa-de-video-vga,Placa De Video Asus Geforce RTX 4070 Super 12gb Gddr6x 192 Bits - Dual-RTX4070s-12g-evo,6059.71,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/589751/Placa-De-Video-Asus-Geforce-RTX-4070-Super-12gb-Gddr6x-192-Bits-Dual-RTX4070s-12g-evo_1717426906_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/589751/placa-de-video-asus-geforce-rtx-4070-super-12gb-gddr6x-192-bits-dual-rtx4070s-12g-evo,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa de Vídeo MSI NVIDIA GeForce RTX 3060TI Twin FAN OC Edition, 8GB",5066.63,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/366678/Placa-de-V-deo-MSI-NVIDIA-GeForce-RTX-3060TI-Twin-FAN-OC-Edition-8GB_1697379495_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/366678/placa-de-video-msi-nvidia-geforce-rtx-3060ti-twin-fan-oc-edition-8gb,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Asrock Radeon Rx 7900 Xt Phantom Gaming Oc, 20gb, Gddr6, 320-bit, ARGB, Branco",7867.14,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573335/Placa-De-V-deo-Asrock-Radeon-Rx-7900-Xt-Phantom-Gaming-Oc-20gb-Gddr6-320-bit-ARGB-Branco_1716600049_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573335/placa-de-video-asrock-radeon-rx-7900-xt-phantom-gaming-oc-20gb-gddr6-320-bit-argb-branco,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Asrock Radeon Rx 7900 Xtx Phantom Gaming Oc, 24gb, Gddr6, 384-bit, ARGB, Preto",11447.3,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573337/Placa-De-V-deo-Asrock-Radeon-Rx-7900-Xtx-Phantom-Gaming-Oc-24gb-Gddr6-384-bit-ARGB-Preto_1716600049_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573337/placa-de-video-asrock-radeon-rx-7900-xtx-phantom-gaming-oc-24gb-gddr6-384-bit-argb-preto,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Asrock Arc A770 Challenger Oc, 16gb, Gddr6, 256-bit, Preto",2976.54,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573352/Placa-De-V-deo-Asrock-Arc-A770-Challenger-Oc-16gb-Gddr6-256-bit-Preto_1717225851_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573352/placa-de-video-asrock-arc-a770-challenger-oc-16gb-gddr6-256-bit-preto,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Asrock Radeon Rx 7700 Xt Phantom Gaming Oc, 12gb, Gddr6, 192-bit, ARGB, Preto",4730.24,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573346/Placa-De-V-deo-Asrock-Radeon-Rx-7700-Xt-Phantom-Gaming-Oc-12gb-Gddr6-192-bit-ARGB-Preto_1717225851_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573346/placa-de-video-asrock-radeon-rx-7700-xt-phantom-gaming-oc-12gb-gddr6-192-bit-argb-preto,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Asrock Radeon Rx 7700 Xt Challenger Oc, 12gb, Gddr6, 192-bit, Preto",5217.7,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573339/Placa-De-V-deo-Asrock-Radeon-Rx-7700-Xt-Challenger-Oc-12gb-Gddr6-192-bit-Preto_1716600111_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573339/placa-de-video-asrock-radeon-rx-7700-xt-challenger-oc-12gb-gddr6-192-bit-preto,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Gt710 Lp, Inno3d, 1gb, SDDR3, 64-bit",297.54,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587836/Placa-De-V-deo-Gt710-Lp-Inno3d-1GB-SDDR3-64-bit_1717616079_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587836/placa-de-video-gt710-lp-inno3d-1gb-sddr3-64-bit,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Gigabyte Nvidia Geforce RTX 4070 Ti Super Gaming Oc, 16gb, Gddr6x, 256-bit",8387.74,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587844/Placa-De-V-deo-RTX-4070-Gigabyte-NVIDIA-GeForce-Ti-Super-Gaming-Oc-16GB-GDDR6X-256-bit_1717614920_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587844/placa-de-video-gigabyte-nvidia-geforce-rtx-4070-ti-super-gaming-oc-16gb-gddr6x-256-bit,10-06-2024 11:07:56
hardware,placa-de-video-vga,"Placa De Vídeo Gpu Inno3d Geforce RTX 4060 Twin X2 Oc, 8GB, GDDR6, 128-bit N40602-08d6x-173051n",2710.54,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/478158/Placa-De-V-deo-Gpu-Inno3d-Geforce-RTX-4060-Twin-X2-Oc-8GB-GDDR6-128-bit-N40602-08d6x-173051n_1716919213_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/478158/placa-de-video-gpu-inno3d-geforce-rtx-4060-twin-x2-oc-8gb-gddr6-128-bit-n40602-08d6x-173051n,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Vídeo RTX 3060, Nvidia Geforce, Inno3d, 8GB, GDDR6, Twin X2 Oc, 128-bit",2368.8,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587845/Placa-De-V-deo-RTX-3060-Nvidia-Geforce-Inno3d-8GB-GDDR6-Twin-X2-Oc-128-bit_1717686934_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587845/placa-de-video-rtx-3060-nvidia-geforce-inno3d-8gb-gddr6-twin-x2-oc-128-bit,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Vídeo Gt730, Inno3d, Nvidia Geforce , 2GB, SDDR3, 64bit",510.34,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587890/Placa-De-V-deo-Gt730-Inno3-NVIDIA-GeForce-2GB-SDDR3-64bit_1717615166_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587890/placa-de-video-gt730-inno3d-nvidia-geforce-2gb-sddr3-64bit,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Vídeo Inno3d Nvidia Geforce RTX 4070 Twin X2, 12gb, Gddr6x, 192-bit",4996.24,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587842/Placa-De-V-deo-RTX-4070-Inno3d-NVIDIA-GeForce-12GB-GDDR6X-192-bit-Twin-X2_1717614904_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587842/placa-de-video-inno3d-nvidia-geforce-rtx-4070-twin-x2-12gb-gddr6x-192-bit,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Vídeo Inno3d Gt730, 4GB, SDDR3, 64-bit",637.64,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/587833/Placa-De-V-deo-Inno3d-Gt730-4GB-SDDR3-64-bit_1717508718_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/587833/placa-de-video-inno3d-gt730-4gb-sddr3-64-bit,10-06-2024 11:07:57
hardware,placa-de-video-vga,Zotac Gaming Geforce RTX 4070 Ti Super Trinity Oc White Edition 16gb Gddr6x - Zt-d40730q-10p,9601.35,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/573498/Zotac-Gaming-Geforce-RTX-4070-Ti-Super-Trinity-Oc-White-Edition-16gb-Gddr6x-Zt-d40730q-10p_1717705243_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/573498/zotac-gaming-geforce-rtx-4070-ti-super-trinity-oc-white-edition-16gb-gddr6x-zt-d40730q-10p,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Vídeo Zotac Trinity Nvidia, Rtx 4070 Ti Super, 16GB, G6x, 256bits, Oc",7926.82,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/570725/Placa-De-V-deo-Zotac-Trinity-Nvidia-Rtx-4070-Ti-Super-16GB-G6x-256bits-Oc_1717014274_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/570725/placa-de-video-zotac-trinity-nvidia-rtx-4070-ti-super-16gb-g6x-256bits-oc,10-06-2024 11:07:57
hardware,placa-de-video-vga,Placa De Video Asus Geforce RTX 4070 Ti Super Tuf Gaming Oc 16gb Gddr6x 256bits - Tuf-RTX4070tis-o1,8389.94,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/589710/Placa-De-Video-Asus-Geforce-RTX-4070-Ti-Super-Tuf-Gaming-Oc-16gb-Gddr6x-256bits-Tuf-RTX4070tis-o1_1717422538_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/589710/placa-de-video-asus-geforce-rtx-4070-ti-super-tuf-gaming-oc-16gb-gddr6x-256bits-tuf-rtx4070tis-o1,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Video Msi RTX 4080 Geforce Super Gaming X Slim, 16GB, GDDR6X, 256 BITS",10937.33,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/589134/Placa-De-Video-Msi-RTX-4080-Geforce-Super-Gaming-X-Slim-16GB-GDDR6X-256-BITS_1717698774_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/589134/placa-de-video-msi-rtx-4080-geforce-super-gaming-x-slim-16gb-gddr6x-256-bits,10-06-2024 11:07:57
hardware,placa-de-video-vga,Placa De Video Asus Geforce RTX 4060 Ti Oc Evo 8GB Gddr6 128 Bits - Dual-RTX4060ti-o8g-evo,4375.87,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/589707/Placa-De-Video-Asus-Geforce-RTX-4060-Ti-Oc-Evo-8GB-Gddr6-128-Bits-Dual-RTX4060ti-o8g-evo_1717428576_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/589707/placa-de-video-asus-geforce-rtx-4060-ti-oc-evo-8gb-gddr6-128-bits-dual-rtx4060ti-o8g-evo,10-06-2024 11:07:57
hardware,placa-de-video-vga,Geforce G210 1gb GDDR3 64bits - Winnfox - G210-1gd3,202.99,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/578222/Geforce-G210-1gb-GDDR3-64bits-Winnfox-G210-1gd3_1714477746_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/578222/geforce-g210-1gb-gddr3-64bits-winnfox-g210-1gd3,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa de Vídeo Asrock Radeon RX 7600 XT Steel Legend, 16GB OC GDDR6, 128-bits, 3x DP, 1x HDMI - 90-GA4ZZZ-00UANF",3441.38,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/581061/Placa-de-V-deo-Asrock-Radeon-RX-7600-XT-Steel-Legend-16GB-OC-GDDR6-128-bits-3x-DP-1x-HDMI-90-GA4ZZZ-00UANF_1716600049_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/581061/placa-de-video-asrock-radeon-rx-7600-xt-steel-legend-16gb-oc-gddr6-128-bits-3x-dp-1x-hdmi-90-ga4zzz-00uanf,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa De Video Manli Geforce Rtx 3060, 12GB, GDDR6, 192 Bits HDMI/dp",2040.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/527430/Placa-De-Video-Manli-Geforce-Rtx-3060-12GB-GDDR6-192-Bits-HDMI-dp_1715005723_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/527430/placa-de-video-manli-geforce-rtx-3060-12gb-gddr6-192-bits-hdmi-dp,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa de Vídeo Gigabyte NVIDIA GeForce GTX1050TI OC Windforce, 4GB - GV-N105TOC-4GD",2985.25,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/117329/Placa-de-V-deo-Gigabyte-NVIDIA-GeForce-GTX1050TI-OC-Windforce-4GB-GV-N105TOC-4GD_1713533591_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/117329/placa-de-video-gigabyte-nvidia-geforce-gtx1050ti-oc-windforce-4gb-gv-n105toc-4gd,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa de Vídeo PCYes NVIDIA GeForce GTX 1050TI, 4GB GDDR5, 128 Bits - PA1050TI12804G5DF",2069.1,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/127376/Placa-de-V-deo-PCYes-NVIDIA-GeForce-GTX-1050TI-4GB-GDDR5-128-Bits-PA1050TI12804G5DF_1683037157_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/127376/placa-de-video-pcyes-nvidia-geforce-gtx-1050ti-4gb-gddr5-128-bits-pa1050ti12804g5df,10-06-2024 11:07:57
hardware,placa-de-video-vga,"Placa de Vídeo PCYes NVIDIA GeForce GT 1030, 2GB GDDR5",749.9,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/149754/Placa-de-V-deo-PCYes-NVIDIA-GeForce-GT-1030-2GB-GDDR5_1705693168_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/149754/placa-de-video-pcyes-nvidia-geforce-gt-1030-2gb-gddr5,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo AFOX GeForce GTX750TI, 2GB, GDDR5, 128 Bits, HDMI/DVI/VGA - AF750TI-2048D5H5-V7",948.6,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/150965/Placa-de-V-deo-AFOX-GeForce-GTX750TI-2GB-GDDR5-128-Bits-HDMI-DVI-VGA-AF750TI-2048D5H5-V7_1712597324_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/150965/placa-de-video-afox-geforce-gtx750ti-2gb-gddr5-128-bits-hdmi-dvi-vga-af750ti-2048d5h5-v7,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo PCYes NVIDIA GeForce Graffiti Series GTX 1650, 4GB GDDR6, 8Gbps - PA1650412820DR6",1137.15,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/154435/Placa-de-V-deo-PCYes-NVIDIA-GeForce-Graffiti-Series-GTX-1650-4GB-GDDR6-8Gbps-PA1650412820DR6_1717443647_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/154435/placa-de-video-pcyes-nvidia-geforce-graffiti-series-gtx-1650-4gb-gddr6-8gbps-pa1650412820dr6,10-06-2024 11:07:58
hardware,placa-de-video-vga,Ek Quantum Vector Ftw3 Rtx 2080 Ti D Rgb - Nickel + Acetal,1699.79,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/157137/Ek-Quantum-Vector-Ftw3-Rtx-2080-Ti-D-Rgb-Nickel-Acetal_1682698421_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/157137/ek-quantum-vector-ftw3-rtx-2080-ti-d-rgb-nickel-acetal,10-06-2024 11:07:58
hardware,placa-de-video-vga,Ek Quantum Vector Ftw3 Rtx 2080 Ti D-rgb - Nickel + Plexi,1752.98,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/157138/Ek-Quantum-Vector-Ftw3-Rtx-2080-Ti-D-rgb-Nickel-Plexi_1645610514_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/157138/ek-quantum-vector-ftw3-rtx-2080-ti-d-rgb-nickel-plexi,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo Powercolor AMD Radeon RX 550 Red Dragon, 4GB",3060.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/175039/Placa-de-V-deo-Powercolor-AMD-Radeon-RX-550-Red-Dragon-4GB_1674571147_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/175039/placa-de-video-powercolor-amd-radeon-rx-550-red-dragon-4gb,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo Gainward NVIDIA GeForce GTX 1660 Super, 6GB GDDR6, 192 Bits, Dual FAN",5941.5,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/190108/Placa-de-V-deo-Gainward-NVIDIA-GeForce-GTX-1660-Super-6GB-GDDR6-192-Bits-Dual-FAN_1693399163_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/190108/placa-de-video-gainward-nvidia-geforce-gtx-1660-super-6gb-gddr6-192-bits-dual-fan,10-06-2024 11:07:58
hardware,placa-de-video-vga,Placa De Video Gt210 1gb Ddr3 64bit Vga/dvi/hdmi Pv-02 Dex,254.5,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/208066/Placa-De-Video-Gt210-1gb-Ddr3-64bit-Vga-dvi-hdmi-Pv-02-Dex_1706190489_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/208066/placa-de-video-gt210-1gb-ddr3-64bit-vga-dvi-hdmi-pv-02-dex,10-06-2024 11:07:58
hardware,placa-de-video-vga,Placa Traseira Ek Vector Aorus RTX 2080 TI Backplate-black,348.5,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/230444/Placa-Traseira-Ek-Vector-Aorus-RTX-2080-TI-Backplate-black_1631794815_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/230444/placa-traseira-ek-vector-aorus-rtx-2080-ti-backplate-black,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa Traseira Ek Vector Aorus RTX 2080 TI Backplate, Nickel",428.3,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/230538/Placa-Traseira-Ek-Vector-Aorus-RTX-2080-TI-Backplate-Nickel_1631795714_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/230538/placa-traseira-ek-vector-aorus-rtx-2080-ti-backplate-nickel,10-06-2024 11:07:58
hardware,placa-de-video-vga,Placa Controladora Akasa Vegas Para Fitas Led - Até 4 Dispositivos Led - Ak-rld-02,102.59,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/297093/Placa-Controladora-Akasa-Vegas-Para-Fitas-Led-At-4-Dispositivos-Led-Ak-rld-02_1653917411_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/297093/placa-controladora-akasa-vegas-para-fitas-led-ate-4-dispositivos-led-ak-rld-02,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo Galax NVIDIA GeForce RTX 3050, 8GB GDDR6, 128 Bits",3500.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/315279/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3050-8GB-GDDR6-128-Bits_1674571138_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/315279/placa-de-video-galax-nvidia-geforce-rtx-3050-8gb-gddr6-128-bits,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo Afox NVIDIA GeForce GT420, 2GB GDDR3 - AF420-2048D3L2-V2 008407",526.87,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/313208/Placa-de-V-deo-Afox-NVIDIA-GeForce-GT420-2GB-GDDR3-AF420-2048D3L2-V2-008407_1681135131_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/313208/placa-de-video-afox-nvidia-geforce-gt420-2gb-gddr3-af420-2048d3l2-v2-008407,10-06-2024 11:07:58
hardware,placa-de-video-vga,"Placa de Vídeo XFX AMD RX6600XT Speedster SWFT210, 8GB GDDR6 - RX66XT8DFDQ",3199.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/305955/Placa-de-V-deo-XFX-AMD-RX6600XT-Speedster-SWFT210-8GB-GDDR6-RX66XT8DFDQ_1709326166_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/305955/placa-de-video-xfx-amd-rx6600xt-speedster-swft210-8gb-gddr6-rx66xt8dfdq,10-06-2024 11:07:58
